Mod:Item:MetaData, Localized Name
extracells:pattern.fluid:0, ME流体模板: 液态阳光
extracells:pattern.fluid:0, ME流体模板: 云之精华
extracells:pattern.fluid:0, ME流体模板: 浓缩云之精华
extracells:pattern.fluid:0, ME流体模板: 火箭燃料
extracells:pattern.fluid:0, ME流体模板: 浓缩熔岩
extracells:pattern.fluid:0, ME流体模板: 生命源质
extracells:pattern.fluid:0, ME流体模板: 熔融炽铁
extracells:pattern.fluid:0, ME流体模板: 熔融骑士金属
extracells:pattern.fluid:0, ME流体模板: 炽血精华
extracells:pattern.fluid:0, ME流体模板: 星能液
extracells:pattern.fluid:0, ME流体模板: 热油
extracells:pattern.fluid:0, ME流体模板: 轻油
extracells:pattern.fluid:0, ME流体模板: 重油
extracells:pattern.fluid:0, ME流体模板: 煤油
extracells:pattern.fluid:0, ME流体模板: 燃油
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256k-ME存储组件
extracells:storage.component:1, 1024k-ME存储组件
extracells:storage.component:2, 4096k-ME存储组件
extracells:storage.component:3, 16384k-ME存储组件
extracells:storage.component:4, 1k-ME流体存储组件
extracells:storage.component:5, 4k-ME流体存储组件
extracells:storage.component:6, 16k-ME流体存储组件
extracells:storage.component:7, 64k-ME流体存储组件
extracells:storage.component:8, 256k-ME流体存储组件
extracells:storage.component:9, 1024k-ME流体存储组件
extracells:storage.component:10, 4096k-ME流体存储组件
extracells:storage.casing:0, 高级存储外壳
extracells:storage.casing:1, 流体存储外壳
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable:0, ME便携式流体存储器
extracells:storage.fluid.portable:0, ME便携式流体存储器
extracells:pattern.crafting, item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless, item.extracells.terminal.universal.wireless.name
extracells:certustank, extracells.block.certustank.name
extracells:walrus, 海象
extracells:fluidcrafter, ME流体装配室
extracells:ecbaseblock, ME流体接口
extracells:fluidfiller, 流体自动装填机
extracells:hardmedrive, ME防爆驱动器
extracells:vibrantchamberfluid, 流体谐振仓
naturesaura:ancient_log, 荒古原木
naturesaura:ancient_bark, 荒古树皮
naturesaura:ancient_planks, 荒古木板
naturesaura:ancient_stairs, 荒古木楼梯
naturesaura:ancient_slab, 荒古木台阶
naturesaura:ancient_slab_double, 荒古木双层台阶
naturesaura:ancient_leaves, 荒古树叶
naturesaura:ancient_sapling, 荒古树苗
naturesaura:nature_altar, 自然祭坛核心
naturesaura:decayed_leaves, 腐败的树叶
naturesaura:golden_leaves, 金叶
naturesaura:gold_powder, 金叶粉
naturesaura:wood_stand, 木墩
naturesaura:infused_stone, 灌注石
naturesaura:infused_stairs, 灌注石楼梯
naturesaura:infused_slab, 灌注石台阶
naturesaura:infused_slab_double, 灌注石双层台阶
naturesaura:infused_brick, 灌注石砖
naturesaura:infused_brick_stairs, 灌注石砖楼梯
naturesaura:infused_brick_slab, 灌注石砖台阶
naturesaura:infused_brick_slab_double, 灌注石砖双层台阶
naturesaura:furnace_heater, 外部火焰加热器
naturesaura:potion_generator, 滞留型吸收器
naturesaura:aura_detector, 灵气探测器
naturesaura:conversion_catalyst, 嬗变催化器
naturesaura:crushing_catalyst, 粉碎催化器
naturesaura:flower_generator, 植物吸收器
naturesaura:placer, 微型建造器
naturesaura:hopper_upgrade, 增强型漏斗
naturesaura:field_creator, 灵气力场创造器
naturesaura:oak_generator, 树冠减光器
naturesaura:infused_iron_block, 灌注铁块
naturesaura:offering_table, 供桌
naturesaura:pickup_stopper, 物品贴地器
naturesaura:spawn_lamp, 圣殿之灯
naturesaura:animal_generator, 俗人解脱之物
naturesaura:end_flower, 遗忘玫瑰
naturesaura:grated_chute, 专家型漏斗
naturesaura:animal_spawner, 生育祭坛
naturesaura:auto_crafter, 自动构造器
naturesaura:gold_brick, 金色石砖
naturesaura:rf_converter, 灵气充能台
naturesaura:moss_generator, 沼泽本味
naturesaura:time_changer, 移位日晷
naturesaura:generator_limit_remover, 创造催化器
naturesaura:ender_crate, 末影板条箱
naturesaura:powder_placer, 粉末操纵器
naturesaura:firework_generator, 烟花凝视者
naturesaura:projectile_generator, 射击标记
naturesaura:chunk_loader, 世界之眼
naturesaura:dimension_rail_overworld, 主世界铁轨
naturesaura:dimension_rail_nether, 下界铁轨
naturesaura:dimension_rail_end, 末地铁轨
naturesaura:infused_iron_pickaxe, 植物学家之镐
naturesaura:infused_iron_axe, 植物学家之斧
naturesaura:infused_iron_shovel, 植物学家之锹
naturesaura:infused_iron_hoe, 植物学家之锄
naturesaura:infused_iron_sword, 植物学家之剑
naturesaura:infused_iron_helmet, 植物学家帽子
naturesaura:infused_iron_chest, 植物学家胸甲
naturesaura:infused_iron_pants, 植物学家护腿
naturesaura:infused_iron_shoes, 植物学家靴子
naturesaura:eye, 环境之眼
naturesaura:eye_improved, 环境目镜
naturesaura:gold_fiber, 闪耀纤维
naturesaura:gold_leaf, 金叶
naturesaura:infused_iron, 灌注铁锭
naturesaura:ancient_stick, 荒古木棍
naturesaura:color_changer, 五彩缤纷桶
naturesaura:aura_cache, 灵气缓存
naturesaura:aura_trove, 灵气宝藏
naturesaura:shockwave_creator, 愤怒护身符
naturesaura:multiblock_maker, 多方块建造器
naturesaura:bottle_two_the_rebottling, 瓶与塞
naturesaura:aura_bottle, item.naturesaura.aura_bottle.name
naturesaura:farming_stencil, 农业模板
naturesaura:sky_ingot, 天空之锭
naturesaura:calling_spirit, 呼唤之魂
naturesaura:effect_powder, item.naturesaura.effect_powder.name
naturesaura:birth_spirit, 生育之魂
naturesaura:mover_cart, 灵气吸引矿车
naturesaura:range_visualizer, 神秘放大镜
naturesaura:clock_hand, 时间之手
naturesaura:token_joy, 快乐徽章
naturesaura:token_fear, 恐惧徽章
naturesaura:token_anger, 愤怒徽章
naturesaura:token_sorrow, 遗憾徽章
naturesaura:token_euphoria, 幸福徽章
naturesaura:token_terror, 恐怖徽章
naturesaura:token_rage, 狂怒徽章
naturesaura:token_grief, 悲伤徽章
naturesaura:ender_access, 末影目镜
naturesaura:cave_finder, 阴影之杖
additions:t4-fire_stack, item.t4-fire_stack.name
additions:t4-mana_pt, item.t4-mana_pt.name
additions:t4-shali, item.t4-shali.name
additions:t4-wood_scissors, item.t4-wood_scissors.name
libvulpes:blockphantom, tile.blockPhantom.name
libvulpes:hatch:0, 输入口
libvulpes:hatch:1, 输出口
libvulpes:hatch:2, 液体输入口
libvulpes:hatch:3, 液体输出口
libvulpes:placeholder, 机器
libvulpes:structuremachine, 机器结构方块
libvulpes:creativepowerbattery, 创造模式能量输入口
libvulpes:forgepowerinput, 能量输入口
libvulpes:forgepoweroutput, 能量输出口
libvulpes:coalgenerator, 燃煤发电机
libvulpes:motor, 马达
libvulpes:advancedmotor, 高级马达
libvulpes:enhancedmotor, 强化马达
libvulpes:elitemotor, 精英马达
libvulpes:advstructuremachine, 高级机器结构方块
libvulpes:gtplug, GTEU能量接口
libvulpes:productdust:0, 双锂 粉
libvulpes:productdust:1, 铁 粉
libvulpes:productdust:2, 金 粉
libvulpes:productdust:3, 硅 粉
libvulpes:productdust:4, 铜 粉
libvulpes:productdust:5, 锡 粉
libvulpes:productdust:6, 钢 粉
libvulpes:productdust:7, 钛 粉
libvulpes:productdust:9, 铝 粉
libvulpes:productdust:10, 铱 粉
libvulpes:productingot:3, 硅 锭
libvulpes:productingot:4, 铜 锭
libvulpes:productingot:5, 锡 锭
libvulpes:productingot:6, 钢 锭
libvulpes:productingot:7, 钛 锭
libvulpes:productingot:9, 铝 锭
libvulpes:productingot:10, 铱 锭
libvulpes:productgem:0, 双锂 水晶
libvulpes:productboule:3, 硅 球
libvulpes:productnugget:3, 硅 粒
libvulpes:productnugget:4, 铜 粒
libvulpes:productnugget:5, 锡 粒
libvulpes:productnugget:6, 钢 粒
libvulpes:productnugget:7, 钛 粒
libvulpes:productnugget:9, 铝 粒
libvulpes:productnugget:10, 铱 粒
libvulpes:productplate:1, 铁 板
libvulpes:productplate:2, 金 板
libvulpes:productplate:3, 硅 板
libvulpes:productplate:4, 铜 板
libvulpes:productplate:5, 锡 板
libvulpes:productplate:6, 钢 板
libvulpes:productplate:7, 钛 板
libvulpes:productplate:9, 铝 板
libvulpes:productplate:10, 铱 板
libvulpes:productrod:1, 铁 棒
libvulpes:productrod:4, 铜 棒
libvulpes:productrod:6, 钢 棒
libvulpes:productrod:7, 钛 棒
libvulpes:productrod:10, 铱 棒
libvulpes:productfan:6, 钢 扇叶
libvulpes:productsheet:1, 铁 片
libvulpes:productsheet:4, 铜 片
libvulpes:productsheet:6, 钢 片
libvulpes:productsheet:7, 钛 片
libvulpes:productsheet:9, 铝 片
libvulpes:productgear:6, 钢 齿轮
libvulpes:productgear:7, 钛 齿轮
libvulpes:ore0:0, 双锂 矿石
libvulpes:ore0:4, 铜 矿石
libvulpes:ore0:5, 锡 矿石
libvulpes:ore0:8, 金红石 矿石
libvulpes:ore0:9, 铝 矿石
libvulpes:ore0:10, 铱 矿石
libvulpes:metal0:4, 铜 块
libvulpes:metal0:5, 锡 块
libvulpes:metal0:6, 钢 块
libvulpes:metal0:7, 钛 块
libvulpes:metal0:9, 铝 块
libvulpes:metal0:10, 铱 块
libvulpes:coil0:2, 金 线圈
libvulpes:coil0:4, 铜 线圈
libvulpes:coil0:7, 钛 线圈
libvulpes:coil0:9, 铝 线圈
libvulpes:coil0:10, 铱 线圈
advancedrocketry:launchpad, 发射台
advancedrocketry:rocketbuilder, 火箭组装机
advancedrocketry:structuretower, 结构塔
advancedrocketry:seat, 座位
advancedrocketry:rocketmotor, 单推进火箭发动机
advancedrocketry:advrocketmotor, 高级火箭发动机
advancedrocketry:fueltank, 单推进燃料箱
advancedrocketry:fuelingstation, 燃油站
advancedrocketry:monitoringstation, 火箭监测站
advancedrocketry:satellitebuilder, 卫星建造机
advancedrocketry:moonturf, 月面土
advancedrocketry:moonturf_dark, 暗月草皮
advancedrocketry:hotturf, 氧化铁砂
advancedrocketry:loader:0, 数据总线
advancedrocketry:loader:1, 卫星仓
advancedrocketry:loader:2, 火箭卸载器
advancedrocketry:loader:3, 火箭装载器
advancedrocketry:loader:4, 火箭液体卸载器
advancedrocketry:loader:5, 火箭液体装载器
advancedrocketry:loader:6, 导航电脑访问舱口
advancedrocketry:precisionassemblingmachine, 精确组装机
advancedrocketry:blastbrick, 隔热砖
advancedrocketry:quartzcrucible, 石英坩埚
advancedrocketry:crystallizer, 结晶器
advancedrocketry:cuttingmachine, 切割机
advancedrocketry:alienwood, 木头
advancedrocketry:alienleaves, 轻木树叶
advancedrocketry:aliensapling, 轻木树苗
advancedrocketry:observatory, 瞭望台
advancedrocketry:blackholegenerator, 黑洞发电机
advancedrocketry:concrete, 混凝土
advancedrocketry:planetselector, 星球选择器
advancedrocketry:satellitecontrolcenter, 卫星终端
advancedrocketry:planetanalyser, 天体数据处理器
advancedrocketry:guidancecomputer, 导航电脑
advancedrocketry:arcfurnace, 电弧高炉
advancedrocketry:sawblade, 电锯
advancedrocketry:lathe, 车床
advancedrocketry:rollingmachine, 卷板机
advancedrocketry:platepress, 小型压板器
advancedrocketry:stationbuilder, 太空站组装机
advancedrocketry:electrolyser, 电解器
advancedrocketry:chemicalreactor, 化学反应器
advancedrocketry:oxygenscrubber, 二氧化碳净化器
advancedrocketry:oxygenvent, 氧气排放口
advancedrocketry:oxygencharger, 气体装填台
advancedrocketry:airlock_door, tile.smallAirlockDoor.name
advancedrocketry:landingpad, 停靠台
advancedrocketry:warpcore, 跃迁核心
advancedrocketry:warpmonitor, 跃迁控制器
advancedrocketry:oxygendetection, 大气检测机
advancedrocketry:unlittorch, 熄灭的火把
advancedrocketry:geode, 晶簇方块
advancedrocketry:oxygenfluid, 氧气
advancedrocketry:hydrogenfluid, 氢气
advancedrocketry:rocketfuel, 火箭燃料
advancedrocketry:nitrogenfluid, 氮气
advancedrocketry:enrichedlavafluid, 浓缩熔岩块
advancedrocketry:vitrifiedsand, 玻璃化沙子
advancedrocketry:charcoallog, 碳化树
advancedrocketry:electricmushroom, 电蘑菇
advancedrocketry:crystal:0, 紫水晶方块
advancedrocketry:crystal:1, 蓝水晶方块
advancedrocketry:crystal:2, 绿水晶方块
advancedrocketry:crystal:3, 红水晶方块
advancedrocketry:crystal:4, 黄水晶方块
advancedrocketry:crystal:5, 橙水晶方块
advancedrocketry:orientationcontroller, 方向控制器
advancedrocketry:gravitycontroller, 空间站重力控制器
advancedrocketry:drill, 钻头
advancedrocketry:microwavereciever, 微波接收器
advancedrocketry:lightsource, tile.lightSource.name
advancedrocketry:solarpanel, 太阳能板
advancedrocketry:suitworkstation, 太空服调节台
advancedrocketry:biomescanner, 生物群系扫描仪
advancedrocketry:terraformer, 大气修改器
advancedrocketry:deployablerocketbuilder, 无人飞船组装器
advancedrocketry:liquidtank, 压力槽
advancedrocketry:intake, 气体收集器
advancedrocketry:circlelight, 空间站光源
advancedrocketry:solargenerator, 太阳能发电机
advancedrocketry:stationmarker, 空间站停靠点
advancedrocketry:altitudecontroller, 海拔控制器
advancedrocketry:railgun, 方块大炮
advancedrocketry:astrobed, tile.astroBed.name
advancedrocketry:planetholoselector, 全息行星选择器
advancedrocketry:blocklens, 透镜
advancedrocketry:forcefield, 力场方块
advancedrocketry:forcefieldprojector, 力场投射器
advancedrocketry:pipesealer, 密封管
advancedrocketry:spaceelevatorcontroller, 太空电梯
advancedrocketry:beacon, 信标
advancedrocketry:planks, 轻木木板
advancedrocketry:thermitetorch, 热剂火把
advancedrocketry:wirelesstransciever, 无线收发器
advancedrocketry:blockpump, 机械流体泵管道
advancedrocketry:centrifuge, 源质离心机
advancedrocketry:basalt, 玄武岩
advancedrocketry:landingfloat, 降落浮筒
advancedrocketry:gravitymachine, 区域重力控制器
advancedrocketry:spacelaser, 轨道激光钻
advancedrocketry:productdust:0, 钛铝合金 粉
advancedrocketry:productdust:1, 钛铱合金 粉
advancedrocketry:productingot:0, 钛铝合金 锭
advancedrocketry:productingot:1, 钛铱合金 锭
advancedrocketry:productnugget:0, 钛铝合金 粒
advancedrocketry:productnugget:1, 钛铱合金 粒
advancedrocketry:productplate:0, 钛铝合金 板
advancedrocketry:productplate:1, 钛铱合金 板
advancedrocketry:productrod:0, 钛铝合金 棒
advancedrocketry:productrod:1, 钛铱合金 棒
advancedrocketry:productsheet:0, 钛铝合金 片
advancedrocketry:productsheet:1, 钛铱合金 片
advancedrocketry:productgear:0, 钛铝合金 齿轮
advancedrocketry:productgear:1, 钛铱合金 齿轮
advancedrocketry:metal0:0, 钛铝合金 块
advancedrocketry:metal0:1, 钛铱合金 块
libvulpes:linker, 连接器
libvulpes:battery:0, 小号电池
libvulpes:battery:1, 2x小号电池
libvulpes:holoprojector, 全息投影器
advancedrocketry:iquartzcrucible, 石英坩埚
advancedrocketry:orescanner, 矿物扫描仪
advancedrocketry:satellitepowersource:0, 基础太阳能板
advancedrocketry:satellitepowersource:1, 大型太阳能板
advancedrocketry:satelliteprimaryfunction:0, 光学传感器
advancedrocketry:satelliteprimaryfunction:1, 成分传感器
advancedrocketry:satelliteprimaryfunction:2, 质量检测器
advancedrocketry:satelliteprimaryfunction:3, 微波传输器
advancedrocketry:satelliteprimaryfunction:4, 矿物扫描仪
advancedrocketry:satelliteprimaryfunction:5, 生物群落修改器
advancedrocketry:itemcircuitplate:0, 基础电路板
advancedrocketry:itemcircuitplate:1, 高级电路板
advancedrocketry:ic:0, 基础芯片
advancedrocketry:ic:1, 跟踪芯片
advancedrocketry:ic:2, 高级芯片
advancedrocketry:ic:3, 控制芯片板
advancedrocketry:ic:4, 物品IO芯片板
advancedrocketry:ic:5, 液体IO芯片板
advancedrocketry:wafer:0, 硅晶圆
advancedrocketry:dataunit:0, 数据存储单元
advancedrocketry:satellite, 卫星
advancedrocketry:satelliteidchip, 卫星ID芯片
advancedrocketry:planetidchip, 星球ID芯片
advancedrocketry:misc:0, 用户界面
advancedrocketry:misc:1, 碳砖
advancedrocketry:sawbladeiron:0, 铁锯片
advancedrocketry:spacestationchip:0, 空间站ID芯片
advancedrocketry:spacestation:0, 空间站容器
advancedrocketry:spacehelmet, 太空头盔
advancedrocketry:spaceboots, 太空靴子
advancedrocketry:spacechestplate, 太空胸甲
advancedrocketry:spaceleggings, 太空护腿
advancedrocketry:bucketrocketfuel, 火箭燃料罐
advancedrocketry:bucketnitrogen, 氮气罐
advancedrocketry:buckethydrogen, 氢气罐
advancedrocketry:bucketoxygen, 氧气罐
advancedrocketry:bucketenrichedlava, 浓缩熔岩罐
advancedrocketry:smallairlockdoor, 小气密门
advancedrocketry:carbonscrubbercartridge, 碳收集器
advancedrocketry:sealdetector, 气密检测器
advancedrocketry:jackhammer, 气锤
advancedrocketry:asteroidchip, 小行星ID芯片
advancedrocketry:elevatorchip, 太空电梯芯片
advancedrocketry:lens:0, 基础透镜
advancedrocketry:jetpack, 飞行背包
advancedrocketry:pressuretank:0, 低压槽
advancedrocketry:pressuretank:1, 压力槽
advancedrocketry:pressuretank:2, 高压槽
advancedrocketry:pressuretank:3, 超高压槽
advancedrocketry:itemupgrade:0, 悬停升级
advancedrocketry:itemupgrade:1, 飞行速度控制升级
advancedrocketry:itemupgrade:2, 仿生腿升级
advancedrocketry:itemupgrade:3, 降落缓冲鞋
advancedrocketry:itemupgrade:4, 雾镜
advancedrocketry:atmanalyser, 大气分析器
advancedrocketry:basiclasergun, 基础激光枪
advancedrocketry:beaconfinder, 信标定位器
advancedrocketry:thermite, 热剂
advancedrocketry:hovercraft, 气垫飞行器
advancedrocketry:biomechanger, 生物群系改变器遥控终端
